recipes2_id,ingredients2_id,amount,unit
1,1,2,cloves
1,2,1,Tbsp
1,3,1/2,lb.
1,4,3,cups
1,5,1,"10oz. can"
1,6,1,"15oz. can"
1,7,1,Tbsp
1,8,1,tsp
1,9,1,tsp
1,10,1/2,tsp
1,11,1/4,tsp
1,12,1/8,tsp
1,13,2,oz.
1,14,1,
1,15,1,
1,16,1/4,cup
1,17,1,handful
2,18,1,
2,19,1,Tbsp
2,20,1/2,lb.
2,21,2,Tbsp
2,22,1,"8oz. can"
2,23,2,cups
2,24,"1/2 ",lb.
2,13,4,oz.
2,25,2,Tbsp
2,26,2,
3,27,1,
3,28,4,Tbsp
3,1,2,cloves
3,29,1,tsp
3,30,1,cup
3,11,1/2,tsp
3,31,4,
3,32,1,Tbsp
3,33,1/4,tsp
3,34,4,oz.
4,2,"1/2 ",cup
4,35,1/3,cup
4,36,1,Tbsp
4,10,1,tsp
4,37,1,clove
4,11,3/4,tsp
4,38,1/4,tsp
4,39,12,oz.
4,40,2,
4,41,1,
4,42,1,
4,43,1,
4,44,1/2,
4,45,1,"12oz. jar"
4,46,1/2,cup
5,1,2,cloves
5,32,2,Tbsp
5,3,1/2,lb.
5,47,8,oz.
5,48,1/8,tsp
5,23,2,cups
5,49,1,Tbsp
5,36,1/2,tsp
5,50,8,oz.
5,51,1/3,cup
5,52,1,Tbsp
6,53,1,
6,42,1,
6,41,1,
6,44,1/2,
6,54,1.3,lbs.
6,55,2,Tbsp
6,56,1,cup
6,57,1/3,cup
6,58,1/8,tsp
6,59,1/8,tsp
6,60,1,Tbsp
7,61,1,large
7,32,1,Tbsp
7,62,4,oz.
7,63,1/2,cup
7,33,1/4,tsp
7,64,1/4,tsp
7,65,1/2,tsp
7,10,1/2,tsp
7,11,1/4,tsp
7,38,1/8,tsp
7,66,12,oz.
7,13,6,oz.
8,67,1,cup
8,32,1/2,cup
8,68,1,cup
8,69,1,cup
8,70,1.5,cups
8,71,25,
9,72,1.3,lbs.
9,73,"¼",tsp
9,74,2,Tbsp
9,75,2,
9,76,1/4,cup
9,77,1,cup
9,78,1,cup
9,79,1/2,cup
9,80,1,cup
10,2,1/2,Tbsp
10,81,1,"8"""
10,82,1/2,cup
10,53,1/4,
10,83,2,Tbsp
10,84,4,
10,11,1/8,tsp
10,12,1/8,tsp
10,85,2,Tbsp
10,86,1,
11,87,1/2,cup
11,4,1/2,cup
11,32,1/2,Tbsp
11,88,1/4,tsp
11,11,1/8,tsp
11,89,1/2,cup
11,90,1/4,cup
11,91,1,Tbsp
11,92,1,Tbsp
12,93,1,cup
12,94,1,head
12,95,3,
12,44,1,
12,96,1,cup
12,2,2,Tbsp
12,97,2,Tbsp
12,11,1/2,tsp
12,98,1/3,cup
12,90,1/3,cup
12,99,1/4,cup
12,37,2,cloves
12,9,1/2,"tsp "
12,100,1/4,tsp
12,11,1/4,tsp
13,98,1/3,cup
13,90,1/3,cup
13,99,1/4,cup
13,37,2,cloves
13,9,1/2,tsp
13,101,1/4,tsp
13,11,1/4,tsp
14,102,2,cups
14,32,2,Tbsp
14,21,2,Tbsp
14,103,2,cups
14,104,1/2,cup
14,105,1/4,cup
14,11,1/2,tsp
14,106,,
14,107,1/2,lb.
15,53,1,
15,108,1,
15,1,2,cloves
15,109,3,
15,32,2,Tbsp
15,110,12,oz.
15,62,4,oz.
15,51,1/4,cup
15,111,2,Tbsp
15,9,1/2,tsp
15,112,1/2,tsp
15,113,4,oz.
15,104,2,Tbsp
16,114,1,Tbsp
16,35,2,Tbsp
16,65,1/2,tsp
16,33,1/4,tsp
16,115,1/4,tsp
16,11,1/4,tsp
16,38,1/4,tsp
16,2,6,Tbsp
16,116,1/2,lb.
16,117,1,lb.
16,118,1/2,cup
16,119,1/4,cup
16,120,4,oz.
17,114,1,Tbsp
17,35,2,Tbsp
17,65,1/2,tsp
17,33,1/4,tsp
17,115,1/4,tsp
17,11,1/4,tsp
17,38,1/4,tsp
17,2,6,Tbsp
18,121,1,small
18,122,2,
18,18,1,
18,123,2,cloves
18,2,1,Tbsp
18,20,1/2,lb.
18,124,1/2,tsp
18,125,1/2,tsp
18,73,1/4,tsp
18,48,1/4,tsp
18,126,1,pinch
18,127,1,"24oz. jar"
18,128,"12 ",oz.
19,129,1,bunch
19,1,2,cloves
19,2,1,Tbsp
19,11,1/8,tsp
19,38,1/8,tsp
19,130,1,
20,131,1/2,cup
20,132,1/2,
20,133,1/2,cup
20,134,1,Tbsp
20,88,1/8,tsp
20,135,1,cup
21,136,1/2,cup
21,99,1/2,Tbsp
21,33,1/8,tsp
21,137,1/8,tsp
21,11,1/8,tsp
21,138,19,oz.
21,139,1/4,cup
21,140,1/4,cup
21,141,2,oz.
21,142,1/4,cup
21,10,1,tsp
21,33,1/4,tsp
21,11,1/4,tsp
21,55,1,Tbsp
21,143,5,
21,144,1/2,
22,1,2,cloves
22,2,1,Tbsp
22,145,4,cups
22,5,1,"10oz. can"
22,7,1/2,Tbsp
22,8,1/2,tsp
22,9,1/2,tsp
22,10,1/4,tsp
22,11,1/4,tsp
22,38,1/8,tsp
22,146,2,
23,147,14,oz.
23,11,1/4,tsp
23,148,2,Tbsp
23,55,1,Tbsp
23,149,3,Tbsp
23,91,1,Tbsp
23,37,1,clove
23,150,1/2,tsp
23,151,2,Tbsp
23,152,2,tsp
23,153,1/4,cup
23,154,8,oz.
23,53,1,
23,155,1,
23,156,1,
23,157,1/2,bunch
23,158,1/4,cup
24,159,6,Tbsp
24,21,2.5,cups
24,160,1,Tbsp
24,161,1/2,tsp
24,11,3/4,tsp
24,103,1,cup
24,162,1,Tbsp
25,14,1,
25,51,1/4,cup
25,111,1/4,cup
25,1,1,clove
25,163,1/4,cup
25,151,2,Tbsp
25,11,1/4,tsp
25,164,12,oz.
25,165,1/2,Tbsp
25,55,1,Tbsp
25,166,1/2,head
25,167,12,
25,168,1,
26,169,1,cup
26,2,1/4,cup
26,35,3,Tbsp
26,36,1/2,Tbsp
26,29,1/2,Tbsp
26,33,1/4,tsp
26,11,1/4,tsp
26,38,1/4,tsp
26,170,1/2,lb.
26,55,1/2,Tbsp
26,37,1,clove
26,11,1/8,tsp
26,171,1,"15oz. can"
26,139,1/4,cup
26,172,1/4,cup
26,120,2,oz.
27,173,2,
27,21,2,Tbsp
27,174,1,Tbsp
27,55,1,"Tbsp "
27,37,1,clove
27,175,1/2,cup
27,32,1,Tbsp
27,99,1,tsp
27,176,1,Tbsp
27,38,1/8,tsp
28,177,8,oz.
28,130,1,
28,37,2,cloves
28,178,1/2,cup
28,38,1/8,tsp
28,2,1,Tbsp
28,32,2,Tbsp
28,104,2,Tbsp
28,11,1/4,tsp
29,179,1,
29,180,2,
29,95,4,
29,2,2,Tbsp
29,114,2,Tbsp
29,181,1,"28oz. can"
29,182,1,"15oz. can"
29,183,1,"15oz. can"
29,29,1,Tbsp
29,184,4,cups
29,185,1,
29,56,1,cup
29,99,1,Tbsp
29,52,1,Tbsp
30,21,2.25,cups
30,11,1,tsp
30,160,1,Tbsp
30,33,1/4,tsp
30,115,1,tsp
30,13,4,oz.
30,146,3,
30,186,1,pint
31,187,2,lbs.
31,55,1,Tbsp
31,188,1/4,cup
31,189,2,Tbsp
31,190,1,Tbsp
31,191,1,Tbsp
31,192,1,Tbsp
31,37,2,cloves
31,193,1,Tbsp
31,146,2,
32,194,1,lb.
32,195,1,
32,196,1/4,cup
32,197,6,Tbsp
32,33,1/4,tsp
32,8,1/2,tsp
32,11,1/2,tsp
32,198,1,"20oz. can"
32,179,1,
32,53,1,
32,55,1,Tbsp
32,11,1/8,tsp
32,146,2,
32,199,1,cup
33,95,3,
33,42,1,
33,41,1,
33,200,1/2,
33,55,1,Tbsp
33,65,1/4,tsp
33,10,1/8,tsp
33,33,1/8,tsp
33,11,1/8,tsp
33,38,1/8,tsp
33,32,1,Tbsp
33,176,1,Tbsp
34,201,1,sheet
34,202,1,lb.
34,179,1,
34,1,1,clove
34,2,1,Tbsp
34,203,1,cup
34,104,1/4,cup
34,204,1/8,tsp
34,11,1/2,tsp
34,38,1/4,tsp
34,205,3,
35,84,2,
35,111,1,Tbsp
35,36,1/4,tsp
35,206,1/16,tsp
36,150,1,tsp
36,37,1,"clove "
36,91,2,Tbsp
36,152,1,tsp
36,207,1/4,tsp
36,208,1,lb.
37,209,1,lb.
37,55,1,Tbsp
37,152,1,Tbsp
37,1,2,cloves
37,207,1,Tbsp
37,210,1,tsp
38,211,14,oz.
38,47,8,oz.
38,55,2,Tbsp
38,33,1/2,tsp
38,38,1/4,tsp
38,212,1,cup
38,213,8,oz.
38,214,2,Tbsp
38,11,1/2,tsp
38,85,1/2,cup
39,111,1/2,cup
39,215,2,Tbsp
39,9,1,tsp
39,11,1/2,tsp
39,101,"1/8 ",tsp
39,115,1,tsp
39,216,1/2,head
39,95,2,
39,109,4,
40,55,1,Tbsp
40,217,14,oz.
40,179,1,
40,218,1,
40,219,3,ribs
40,1,4,cloves
40,8,2,tsp
40,10,1,tsp
40,220,1,tsp
40,33,1/2,tsp
40,64,1/2,tsp
40,101,1/4,tsp
40,38,1/4,tsp
40,182,3,"15oz. cans"
40,175,1,cup
40,146,3,
40,221,1.5,cups
41,222,3,lbs.
41,223,2,Tbsp
41,8,1,Tbsp
41,101,1/4,tsp
41,33,1/2,tsp
41,64,1/2,tsp
41,11,1,tsp
41,48,1/4,tsp
42,2,1/4,cup
42,35,2,Tbsp
42,99,1,Tbsp
42,10,1,tsp
42,11,1/2,tsp
42,38,1/4,tsp
42,224,1,
42,225,1,pint
42,44,1/2,
42,226,1/4,bunch
42,171,1,"15oz. can"
42,227,1,12oz.
42,120,2,oz.
43,228,1/2,lb.
43,1,2,cloves
43,114,2,Tbsp
43,229,1,"28oz. can"
43,230,1,tsp
43,90,1/2,cup
43,231,1/2,lb.
43,232,1/3,cup
43,233,4,oz.
44,1,1,clove
44,179,1,
44,234,2,
44,2,1,Tbsp
44,3,1/2,lb.
44,181,1,"15oz. can"
44,199,1,cup
44,65,1,tsp
44,10,1,tsp
44,38,1/4,tsp
44,23,1.5,cups
44,235,1,"8oz. can"
44,49,1,tsp
44,236,1,cup
44,237,1,"Tbsp "
45,149,2,Tbsp
45,238,1,Tbsp
45,152,1,Tbsp
45,91,1,Tbsp
45,239,1,"3oz. packet"
45,86,1,
46,240,1,lb.
46,241,4,cups
46,82,2,cups
46,18,1,
46,123,2,cloves
46,242,3,Tbsp
46,74,3,Tbsp
46,243,2,cups
46,73,1/2,tsp
46,244,1/4,tsp
46,245,1/8,tsp
46,246,1/8,tsp
47,202,"1/2 ",lb.
47,37,2,cloves
47,32,2,Tbsp
47,221,1.5,cups
47,11,3/4,tsp
47,90,2.5,cups
47,99,1,Tbsp
47,247,2,oz.
48,248,1/2,cup
48,37,2,cloves
48,99,1,Tbsp
48,88,1/2,tsp
48,10,1/2,tsp
48,11,1/2,tsp
48,249,1/4,tsp
48,250,1/4,tsp
48,251,2,
48,55,1,Tbsp
49,42,1.3,lbs.
49,174,1/2,Tbsp
49,2,1,"Tbsp "
50,14,1,
50,51,1/2,cup
50,1,1,clove
50,11,1/4,tsp
50,252,2,Tbsp
50,17,1/4,bunch
50,90,1/4,cup
50,2,1/2,Tbsp
50,194,1,lb.
50,253,2,Tbsp
50,254,1,head
50,110,1,cup
50,6,1,"15oz. can"
50,255,1,pint
50,168,1,
50,256,2,oz.
51,14,1,
51,51,1/2,cup
51,37,1,clove
51,11,1/4,tsp
51,257,2,Tbsp
51,17,1/4,bunch
51,258,1/4,cup
52,111,1/4,cup
52,259,1,Tbsp
52,260,1,"12oz. can"
52,146,2,
53,6,"1 ",15oz.can
53,110,1,cup
53,261,1/2,cup
53,123,1,clove
53,262,1/4,bunch
53,263,2,cups
53,264,1,batch
53,265,10,
54,266,2,lbs.
54,11,1/4,tsp
54,12,1/4,tsp
54,33,1/4,tsp
54,148,3,Tbsp
54,111,1/4,cup
54,36,1/2,Tbsp
54,267,1/2,Tbsp
54,268,"1 1/2",Tbsp
54,269,1/2,tsp
54,33,1/16,tsp
54,270,1/16,tsp
54,11,1/16,tsp
54,12,1/8,tsp
55,117,2,lbs.
55,2,2,Tbsp
55,58,1/4,tsp
55,271,1/4,tsp
56,2,1/2,Tbsp
56,81,1,"8"""
56,233,1,cup
56,272,4,large
56,11,1/8,tsp
56,38,1/8,tsp
56,255,1/2,cup
56,256,1/4,cup
56,126,1/8,tsp
57,273,1,yellow
57,1,2,cloves
57,2,2,Tbsp
57,274,3,"15oz. cans"
57,10,1/2,tsp
57,8,1/2,tsp
57,101,1/8,tsp
57,38,1/4,tsp
57,184,2,cups
57,233,4,oz.
58,275,1,lb.
58,2,1,Tbsp
58,276,3,Tbsp
58,91,1/2,"Tbsp "
58,152,1,Tbsp
58,1,2,cloves
58,220,1/4,tsp
58,38,1/4,tsp
59,277,4,lbs.
59,91,"½ ",cup
59,101,1,tsp
59,33,1,tsp
59,270,1,"tsp "
59,11,1,tsp
59,38,"½ ",tsp
59,2,3,Tbsp
60,2,2,Tbsp
60,179,1,
60,95,3,
60,1,2,cloves
60,278,1,
60,114,2,Tbsp
60,279,2,"15oz. cans"
60,280,1,cup
60,270,"½ ",tsp
60,65,"½ ",tsp
60,10,"½ ",tsp
60,38,"¼ ",tsp
60,184,4,cups
60,152,2,Tbsp
61,2,"½ ",cup
61,35,"¼ ",cup
61,36,1,tsp
61,33,"¼ ",tsp
61,29,1,Tbsp
61,11,"½ ",tsp
61,38,"¼ ",tsp
61,104,2,Tbsp
61,94,1,head
61,281,1,"2.25oz. can"
61,282,"½ ","12oz. jar"
61,53,1,
61,118,"⅓ ",cup
61,178,2,Tbsp
62,2,1/4,cup
62,99,1/4,cup
62,37,3,cloves
62,10,"1/2 ",Tbsp
62,11,1/2,tsp
62,106,,
62,283,1.5,lbs.
63,94,1,head
63,32,2,Tbsp
63,62,2,oz.
63,284,1,tsp
63,10,"½ ",tsp
63,65,"½ ",tsp
63,64,"¼ ",tsp
63,33,"¼ ",tsp
63,11,"½ ",tsp
63,38,"⅛ ",tsp
64,285,1,lb.
64,286,1.5,lbs.
64,2,2,Tbsp
64,11,1/4,tsp
64,287,1/4,tsp
64,33,1/4,tsp
64,288,2,
64,289,2,Tbsp
64,290,1/2,tsp
64,220,1/4,tsp
64,33,1/8,tsp
64,11,1/4,tsp
64,291,1/2,cup
64,276,1/4,cup
64,32,1,Tbsp
65,292,8,oz.
65,272,6,large
65,11,1/4,tsp
65,12,1/4,tsp
65,293,6,oz.
65,294,6,medium
66,2,2,Tbsp
66,295,3,lbs.
66,32,2,Tbsp
66,296,3,Tbsp
66,297,6,cups
66,220,1/2,tsp
66,298,1,
66,38,1/4,tsp
66,49,1,Tbsp
66,299,5,slices
66,300,1,cup
67,301,4,oz.
67,302,4,oz.
67,303,1,sprig
68,304,4,oz.
68,94,1,head
68,305,3,Tbsp
68,306,3,Tbsp
68,307,2,cups
68,11,1/4,tsp
68,308,1/4,tsp
68,309,1/4,tsp
68,310,6,oz.
68,311,2,oz.
68,312,1/4,cup
68,146,2,
69,313,2,
69,11,"⅛ ",tsp
69,12,"⅛ ",tsp
69,314,"½ ",cup
69,184,1,cup
69,315,2,Tbsp
69,179,1,
69,219,3,ribs
69,316,1,
69,290,"½ ",tsp
69,220,"½ ",tsp
69,11,"¼ ",tsp
69,12,"¼ ",tsp
69,172,"¼ ",cup
69,317,"¼ ",cup
69,178,1,Tbsp
70,122,2,lbs.
70,19,1,Tbsp
70,11,1/4,tsp
70,12,1/4,tsp
70,188,2,Tbsp
70,318,1/4,cup
70,242,1,Tbsp
71,152,"3 ",Tbsp
71,91,2,Tbsp
71,90,2,Tbsp
71,207,1,tsp
71,37,2,cloves
71,319,1,tsp
71,55,2,Tbsp
71,147,14,oz.
71,158,1/4,cup
71,320,"½ ",lb.
71,146,2,
71,321,1,Tbsp
72,322,1,lb.
72,323,1.5,cups
72,21,1,cup
72,115,1/2,cup
72,160,1,Tbsp
72,11,1,tsp
72,88,1/2,tsp
72,249,1/2,tsp
72,272,2,large
72,51,1/2,cup
72,63,3/4,cup
72,55,2,Tbsp
72,324,1/2,Tbsp
73,286,2,lbs.
73,55,1,Tbsp
73,88,1/4,tsp
73,9,1/2,tsp
73,8,1/4,tsp
73,11,1/4,tsp
73,98,1/4,cup
73,90,1/4,cup
73,99,2,Tbsp
73,325,2,Tbsp
73,11,1/4,tsp
73,33,1/4,tsp
73,101,1/8,tsp
73,326,6,cups
73,327,1,large
73,328,1/4,cup
73,92,1/4,cup
73,317,1/4,cup
74,329,2.5,cups
74,330,1,Tbsp
74,331,1,tsp
75,332,3,lbs.
75,179,1,
75,32,4,Tbsp
75,21,4,Tbsp
75,175,1,cup
75,103,2,cups
75,11,1/2,tsp
75,38,1/4,tsp
75,249,1/8,tsp
75,333,8,oz.
76,334,1/3,cup
76,335,2,Tbsp
76,188,2,Tbsp
76,336,1/8,tsp
76,244,1/4,tsp
76,73,1/4,tsp
76,337,1/4,tsp
76,338,1,Tbsp
76,339,4,
77,285,1,lb.
77,2,1,Tbsp
77,11,1/4,tsp
77,33,1/4,tsp
77,38,1/4,"tsp "
78,340,24,oz.
78,341,12,oz.
78,179,1,
78,56,12,oz.
78,19,2,Tbsp
78,342,1/2,Tbsp
79,1,2,cloves
79,2,1/4,cup
79,10,1/2,tsp
79,65,1/2,tsp
79,220,1/2,tsp
79,343,1/4,tsp
79,344,1,pinch
79,38,1/4,tsp
79,114,1,"6oz. can"
79,91,1,Tbsp
79,229,1,"28oz. can"
79,184,3,cups
80,345,1/3,cup
80,346,1/2,tsp
80,92,1,Tbsp
80,11,1/8,tsp
80,347,1/4,cup
80,91,1/2,"Tbsp "
80,89,1/2,cup
81,348,3,lbs.
81,349,1.5,cups
81,37,2,cloves
81,48,1/4,tsp
81,350,4,oz.
81,351,1/2,cup
81,242,1,Tbsp
82,44,1,
82,322,1,lb.
82,352,2,
82,353,8,oz.
82,2,2,Tbsp
82,65,1,tsp
82,290,1,tsp
82,343,1,tsp
82,11,1/2,tsp
82,38,"1/4 ",tsp
82,176,1,Tbsp
83,354,8,oz.
83,355,2,
83,11,1,pinch
83,12,1,pinch
83,356,2,Tbsp
83,1,4,cloves
83,175,1/2,cup
83,232,1/2,cup
83,357,1/4,cup
83,358,1,Tbsp
84,359,1,lb.
84,32,1,Tbsp
84,11,1/4,tsp
84,38,1/4,tsp
85,44,1,
85,42,1,
85,41,1,
85,218,1,
85,19,2,Tbsp
85,11,"⅛ ",tsp
85,12,"⅛ ",tsp
85,179,1,
85,32,2,Tbsp
85,229,1,"28oz. can"
85,114,3,Tbsp
85,360,1,Tbsp
85,11,"¼ ",tsp
85,90,"½ ",cup
85,361,1,lb.
85,362,15,oz.
85,363,2,cups
85,12,1/4,tsp
85,11,1/4,tsp
85,358,2,Tbsp
86,233,4,oz.
86,272,4,large
86,32,1,Tbsp
86,120,1,oz.
86,344,1,pinch
86,38,1,pinch
86,11,1,pinch
87,364,1,
87,365,1/4,cup
87,33,1/2,tsp
87,11,"¼",tsp
87,38,1/4,tsp
87,19,2,Tbsp
87,237,1,"Tbsp "
88,273,1,yellow
88,117,1,lb.
88,95,2,
88,32,4,Tbsp
88,21,4,Tbsp
88,175,2,cups
88,103,2,cups
88,8,1/2,tsp
88,33,1/4,tsp
88,38,1/4,tsp
88,101,1/8,tsp
88,366,6,oz.
89,217,14,oz.
89,55,1,Tbsp
89,218,1,
89,8,1,tsp
89,10,1/2,tsp
89,220,1/2,tsp
89,33,1/4,tsp
89,64,1/4,tsp
89,101,1/8,tsp
89,38,"1/8 ",tsp
89,367,1,"15oz. can"
89,221,1,cup
89,175,1.5,"cups "
89,146,2,
90,348,2,lbs.
90,368,1/2,lb.
90,179,1,
90,1,2,cloves
90,343,"½ ",tsp
90,220,"½ ",tsp
90,38,1/4,tsp
90,3,1,lb.
90,279,1,"15oz. can"
90,23,2,cups
90,49,2,Tbsp
90,152,1,Tbsp
90,96,1,cup
91,369,1,cup
91,248,1,cup
91,272,2,large
91,115,1/2,cup
91,370,4,Tbsp
91,371,1,tsp
91,21,1.5,cups
91,372,1/3,cup
91,160,1,tsp
91,161,1/2,tsp
91,11,1/2,tsp
91,70,1/2,cup
92,373,1/2,lb.
92,1,2,cloves
92,374,1,
92,32,2,Tbsp
92,2,1,Tbsp
92,11,1/8,tsp
92,38,1/8,tsp
92,52,1,tsp
93,375,12,oz.
93,376,8,oz.
93,28,2,Tbsp
93,37,2,cloves
93,255,1,pint
93,105,1/4,cup
93,104,1,Tbsp
94,130,1,
94,377,1,lb.
94,378,2,Tbsp
94,1,4,cloves
94,379,1,tsp
94,380,1/4,tsp
94,11,"¼ ",tsp
94,381,1,"12oz. jar"
94,382,1,cup
94,383,1.5,cups
94,384,1,oz.
94,46,2,Tbsp
95,19,2,Tbsp
95,385,2,Tbsp
95,37,2,cloves
95,73,1/4,tsp
95,38,1/4,tsp
95,386,2,"15oz. cans"
95,387,"½",bunch
95,388,1,pint
95,389,2,oz.
96,260,2,"12oz. cans"
96,390,1,cup
96,172,1/4,cup
96,146,2,
96,391,1/2,cup
96,99,1,Tbsp
96,38,1/4,tsp
96,11,1/4,tsp
97,223,1,Tbsp
97,8,1,tsp
97,9,1,tsp
97,101,1/4,tsp
97,10,1/2,tsp
97,11,1/4,tsp
97,38,1/4,tsp
97,3,1/2,lb.
97,6,1,"15oz. can"
97,392,1,pint
97,393,4,oz.
97,82,2,oz.
97,394,1,
98,395,8,oz.
98,396,4,oz.
98,397,20,
98,398,16,
98,399,1,cup
99,400,8,oz.
99,401,8,oz.
99,2,1,Tbsp
99,54,1,lb.
99,105,1/3,cup
99,175,1/2,cup
99,62,4,oz.
100,155,1,
100,402,"2 ",
100,403,1,cup
100,255,1,pint
100,404,1,"6oz. jar"
101,147,7,oz.
101,90,1,cup
101,405,2,cups
101,259,2,Tbsp
101,406,1,package
101,233,2,cups
101,109,2,
102,407,2,"15oz. cans"
102,261,1/4,
102,123,1,clove
102,408,1/4,bunch
102,409,1,Tbsp
102,334,1,Tbsp
102,410,1,tsp
102,152,1.5,Tbsp
102,12,1/4,tsp
102,411,1,
102,412,1,cup
102,55,2,Tbsp
103,413,4,
103,105,1/4,cup
103,414,8,slices
103,415,36,slices
103,233,4,cups
103,416,1/2,cup
103,417,2,
104,418,4,cups
104,122,2,
104,419,4,
104,420,1/2,bunch
104,421,"½",cup
104,422,"¼ ",cup
104,423,2,Tbsp
104,152,1,Tbsp
104,424,1.5,Tbsp
104,98,1/2,Tbsp
104,207,1/4,tsp
104,37,1,clove
104,150,1/2,Tbsp
105,123,2,cloves
105,193,1,Tbsp
105,153,1/2,cup
105,192,1/4,cup
105,189,2,Tbsp
105,188,3,Tbsp
105,425,1,Tbsp
105,191,1/2,tsp
106,8,1,tsp
106,33,1/2,tsp
106,11,1/4,tsp
106,12,1/4,tsp
106,426,1,lb.
106,55,1,Tbsp
106,427,1/4,cup
106,428,7,oz.
106,146,2,
106,429,1/4,cup
106,430,4,
107,431,"1 1/2",cups
107,432,1/3,cup
107,75,2,
107,73,1/2,tsp
107,433,1/2,tsp
107,434,1,tsp
107,435,1/4,tsp
107,436,1/8,tsp
107,351,2,cups
107,437,"2 1/2",cups
107,438,1/2,cup
108,8,2,tsp
108,220,1,tsp
108,10,1,tsp
108,9,1/2,tsp
108,100,1/4,tsp
108,33,1/2,tsp
108,64,1/2,tsp
108,38,1/4,tsp
108,11,1/4,tsp
108,439,"1.3 ",lbs.
108,32,2,Tbsp
108,55,1,Tbsp
108,42,1.3,lbs.
109,2,1/4,cup
109,130,1,
109,65,1/4,tsp
109,36,1,tsp
109,11,1/8,tsp
109,12,1/8,tsp
109,46,1/4,cup
109,440,8,oz.
109,441,2,cobs
109,255,1,pint
109,42,2/3,lb.
109,118,1/4,cup
109,14,1,
110,423,1/3,cup
110,442,2,Tbsp
110,207,1/2,tsp
110,344,1/4,tsp
110,11,1/2,tsp
110,443,2,
110,109,3,
110,158,1/4,cup
111,179,1,
111,1,1,clove
111,55,1,Tbsp
111,444,2,tsp
111,445,1/2,cup
111,175,3,cups
111,446,1,lb.
112,8,1,tsp
112,33,1/2,tsp
112,11,"1/4 ",tsp
112,38,1/4,tsp
112,447,1,lb.
112,55,1,Tbsp
112,427,1/4,cup
113,448,2,
113,449,1/2,
113,450,1,
113,451,1/4,cup
113,11,1/4,tsp
114,452,12,6-inch
114,55,1/2,Tbsp
114,453,1,lb.
114,51,1/2,cup
114,454,8,oz.
114,146,2,
114,33,1/2,tsp
114,101,1/4,tsp
114,9,1/2,tsp
114,11,"½",tsp
114,83,2,"4oz. cans"
114,55,2,"Tbsp "
114,21,2,Tbsp
114,9,1,tsp
114,33,1/2,tsp
114,64,1/4,tsp
114,90,1,cup
114,11,1/2,tsp
115,83,2,"4oz. cans"
115,55,2,Tbsp
115,21,2,Tbsp
115,9,1,tsp
115,33,1/2,tsp
115,64,1/4,tsp
115,90,1,cup
115,11,1/2,tsp
116,455,1,
116,8,"½ ",tsp
116,33,"¼ ",tsp
116,11,"⅛ ",tsp
116,12,"⅛ ",tsp
116,55,"½ ",Tbsp
116,427,"¼ ",cup
116,456,1,
116,427,"½ ",cup
116,457,4,oz.
116,458,1,
116,459,"¼ ",cup
117,460,3/4,cups
117,461,1,tsp
117,462,1,Tbsp
117,74,2,cups
117,73,1,tsp
117,19,1,Tbsp
118,463,1/4,lb.
118,464,"½","12oz. jar"
118,465,1,cup
118,365,2,Tbsp
118,334,2,Tbsp
118,336,1/8,tsp
118,126,1/8,tsp
118,73,1/8,tsp
118,246,,
118,466,2,
118,467,2,tsp
119,111,1/2,cup
119,468,2,Tbsp
119,49,1/2,Tbsp
119,36,1/2,tsp
119,469,1/8,tsp
119,8,1/4,tsp
119,33,1/8,tsp
119,38,1/8,tsp
119,11,1/8,tsp
120,348,1,lb.
120,55,1,Tbsp
120,270,1/2,Tbsp
120,342,1/2,Tbsp
121,470,1/2,cup
121,471,1/2,cup
121,472,1/3,cup
121,473,1/4,tsp
121,474,1/4,"tsp "
122,74,4,cups
122,475,1/4,tsp
122,73,"1 1/2",tsp
122,476,2,cups
122,28,2,Tbsp
122,477,2,Tbsp
122,478,1,Tbsp
123,107,1/2,lb.
123,203,1/2,cup
123,236,1/2,cup
123,479,1,large
123,120,2,oz.
123,33,1/4,tsp
123,11,1/8,tsp
123,38,1/8,tsp
123,344,1/8,tsp
123,480,4,
123,2,1,Tbsp
123,481,1/2,cup
124,482,1/2,lb.
124,179,1,
124,1,2,cloves
124,2,1,Tbsp
124,181,1,"15oz. can"
124,10,1/2,tsp
124,65,1/2,tsp
124,126,1,pinch
124,11,1/2,tsp
124,483,,
124,114,2,Tbsp
124,62,2,oz.
124,104,1/4,cup
124,233,4,oz.
125,484,1,cup
125,424,2,Tbsp
125,485,"½ ",tsp
125,486,1,tsp
125,90,1,Tbsp
126,139,"½",cup
126,32,2,Tbsp
126,37,2,cloves
126,487,8,oz.
126,65,1/2,tsp
126,106,,
126,488,2,cups
126,62,2,oz.
126,103,1,cups
126,104,1/4,cup
127,489,4,
127,55,1,Tbsp
127,11,1,pinch
128,2,1/2,cup
128,35,1/4,cup
128,36,1,tsp
128,33,1/4,tsp
128,29,1,Tbsp
128,11,1/2,tsp
128,12,1/4,tsp
128,104,2,Tbsp
128,116,1,lb.
128,415,3,oz.
128,34,4,oz.
128,490,1,
128,44,1/4,"cup "
128,282,1/2,"12oz. jar"
128,281,1/2,"4oz. can"
129,491,1,cup
129,248,1,cup
129,84,2,
129,115,1/2,cup
129,492,4,Tbsp
129,371,1,tsp
129,21,1.5,cups
129,160,1,tsp
129,161,1/2,tsp
129,11,1/2,tsp
129,204,1/4,tsp
129,172,1/2,cup
130,493,1,
